RecordNo,ActivitySummaryDate,PlantTrackedCount,PlantBatchCount,StrainActiveCount,PlantImmatureCount,HarvestActiveCount,PlantVegetativeCount,PlantFloweringCount,PlantHarvestedCount,PlantDestroyedCount,EmployeeCount,ProductActiveCount,PackageActiveCount
1461,11/7/2022,373.286624204,5.340127389,76.596953898,241.825477707,3.434394904,117.784713376,255.501910828,3144.025477707,842.514649682,18.751911830,303.158664993,1152.000389165
1462,11/8/2022,366.974683544,5.337974684,76.570985252,240.746835443,3.402531646,118.940506329,248.034177215,3131.054430380,840.712658228,18.691713094,303.676181144,1155.691453593
1463,11/9/2022,364.802531646,5.389873418,76.658788321,241.386075949,3.401265823,115.768354430,249.034177215,3134.173417722,844.435443038,18.684406468,303.860497958,1160.072784698
1464,11/10/2022,363.812658228,5.241772152,76.619557036,238.934177215,3.388607595,119.467088608,244.345569620,3138.372151899,847.506329114,18.630181304,303.068577548,1161.245882646
1465,11/11/2022,362.160759494,5.255696203,76.659506691,238.984810127,3.397468354,117.479746835,244.681012658,3142.163291139,848.983544304,18.638044429,303.852658068,1162.768653502
1466,11/12/2022,360.358227848,5.250632911,76.666451135,240.072151899,3.392405063,115.177215190,245.181012658,3142.973417722,850.703797468,18.618862345,303.880296957,1160.479223921
1467,11/13/2022,359.934177215,5.198734177,76.672435983,238.212658228,3.398734177,117.043037975,242.891139241,3144.445569620,851.669620253,18.609222114,303.937594937,1158.600362252
1468,11/14/2022,357.478481013,5.178481013,76.560495619,236.307594937,3.383544304,114.718987342,242.759493671,3151.926582278,853.765822785,18.586036356,303.308802396,1158.461639185
1469,11/15/2022,355.487341772,5.498734177,76.637010405,240.379746835,3.410126582,117.117721519,238.369620253,3158.343037975,856.731645570,18.562631083,303.922740861,1155.163494977
1470,11/16/2022,354.660759494,5.630379747,76.584633951,235.702531646,3.427848101,117.383544304,237.277215190,3163.550632911,861.583544304,18.508025193,302.988613646,1149.035502224
1471,11/17/2022,351.646835443,5.712658228,76.647371144,241.050632911,3.407594937,115.836708861,235.810126582,3166.975949367,864.231645570,18.517632748,303.301768680,1151.874013966
1472,11/18/2022,350.720253165,5.791139241,76.532059624,240.588607595,3.353164557,114.324050633,236.396202532,3170.437974684,866.382278481,18.479211741,304.662433320,1153.183038554
1473,11/19/2022,351.615189873,5.727848101,76.564649910,236.618987342,3.362025316,115.973417722,235.641772152,3171.434177215,867.203797468,18.493911425,304.730174859,1150.634751871
1474,11/20/2022,351.532911392,5.687341772,76.576742065,236.272151899,3.368354430,116.363291139,235.169620253,3172.124050633,868.098734177,18.495281288,304.771196029,1148.988123865
1475,11/21/2022,345.612578616,5.509433962,76.554620441,233.545911950,3.388679245,117.457861635,228.154716981,3161.581132075,864.261635220,18.458018297,304.439026861,1145.629357610
1476,11/22/2022,343.006289308,5.722012579,76.635405469,237.605031447,3.420125786,116.791194969,226.215094340,3168.257861635,866.442767296,18.455639795,304.065407963,1146.611963803
1477,11/23/2022,339.680503145,5.828930818,76.919605207,242.2,3.620125786,115.182389937,224.498113208,3174.700628931,868.171069182,18.468342396,304.664887822,1152.146846571
1478,11/24/2022,339.056603774,5.831446541,76.919605207,242.218867925,3.620125786,115.189937107,223.866666667,3174.996226415,868.540880503,18.466972533,304.669570342,1151.941282844
1479,11/25/2022,337.690566038,5.846540881,77.431697362,242.875471698,3.623899371,113.495597484,224.194968553,3176.810062893,870.431446541,18.473136917,304.846632068,1147.918283485
1480,11/26/2022,336.606289308,5.883018868,77.441049790,242.504402516,3.620125786,112.903144654,223.703144654,3177.706918239,871.220125786,18.483568950,304.916470253,1144.892023764
1481,11/27/2022,336.388679245,5.890566038,77.563092523,242.688050314,3.626415094,114.047798742,222.340880503,3178.904402516,872.216352201,18.484253882,304.857641098,1142.636258904
1482,11/28/2022,342.916981132,5.662893082,77.658111908,235.221383648,3.601257862,118.426415094,224.490566038,3182.994968553,873.382389937,18.519472206,305.649763564,1140.993580325
1483,11/29/2022,342.044025157,5.827672956,77.845920675,240.700628931,3.567295597,117.256603774,224.787421384,3185.855345912,875.061635220,18.537530275,305.988897158,1141.740291369
1484,11/30/2022,341.123270440,6.015094340,77.961589198,244.992452830,3.576100629,114.977358491,226.145911950,3190.281761006,879.261635220,18.543437519,306.469637856,1138.575081309
1485,12/1/2022,341.630188679,6.205031447,77.857234681,248.256603774,3.538364780,116.115723270,225.514465409,3192.532075472,881.255345912,18.516645253,306.228993425,1142.431205896
1486,12/2/2022,342.202515723,6.135849057,77.926012493,244.569811321,3.548427673,118.935849057,223.266666667,3194.978616352,883.387421384,18.513934517,306.494607614,1145.918915605
1487,12/3/2022,341.982389937,6.123270440,77.944505643,243.792452830,3.550943396,118.314465409,223.667924528,3195.230188679,883.561006289,18.512817647,306.512369962,1143.708433186
1488,12/4/2022,340.285534591,6.267924528,77.954094684,246.313207547,3.563522013,118.281761006,222.003773585,3196.893081761,883.620125786,18.520509955,306.530399040,1142.535386973
1489,12/5/2022,339.306918239,6.587421384,78.065468995,242.738364780,3.608805031,121.554716981,217.752201258,3203.986163522,884.704402516,18.568428848,309.805616348,1134.937575238
1490,12/6/2022,340.310691824,6.644025157,78.187793012,240.417610063,3.630188679,122.967295597,217.343396226,3209.008805031,886.889308176,18.583743232,309.970271997,1135.768841252
1491,12/7/2022,342.896855346,6.554716981,78.100237650,234.410062893,3.625157233,127.714465409,215.182389937,3213.715723270,888.608805031,18.575357736,310.613944346,1138.879229795
1492,12/8/2022,339.215094340,6.622641509,78.180656326,243.545911950,3.608805031,123.449056604,215.766037736,3217.708176101,890.298113208,18.614245589,310.966951187,1143.265903202
1493,12/9/2022,339.266666667,6.289308176,78.275381901,209.389937107,3.660377358,121.012578616,218.254088050,3221.316981132,891.924528302,18.588387182,310.856317444,1149.829346284
1494,12/10/2022,340.982389937,6.201257862,78.291708431,207.841509434,3.652830189,122.461635220,218.520754717,3221.855345912,891.964779874,18.586551730,310.888555265,1147.380240291
1495,12/11/2022,341.373584906,6.177358491,78.295790064,207.476729560,3.656603774,123.540880503,217.832704403,3222.363522013,892.715723270,18.586551730,310.905387230,1145.652789004
1496,12/12/2022,335.208805031,6.148427673,78.735172201,205.860377358,3.674213836,117.620125786,217.588679245,3231.950943396,895.060377358,18.518937806,310.380894810,1146.530570901
1497,12/13/2022,330.798742138,6.269182390,78.875801981,207.652830189,3.701886792,116.236477987,214.562264151,3240.8,896.267924528,18.580462538,311.038221004,1148.279628921
1498,12/14/2022,324.801257862,6.210062893,78.810029770,213.710691824,3.750943396,116.933333333,207.867924528,3247.284276730,900.757232704,18.536541708,311.038936922,1152.394906165
1499,12/15/2022,327.805031447,6.119496855,79.735172159,210.308176101,3.728301887,119.333333333,208.471698113,3250.506918239,901.550943396,18.564692196,313.774648840,1157.471923239
1500,12/16/2022,325.313207547,6.061635220,79.792197692,210.564779874,3.727044025,114.979874214,210.333333333,3254.088050314,903.388679245,18.548607844,314.048329574,1167.798894245
1501,12/17/2022,325.791194969,5.802515723,79.804949370,209.212578616,3.730817610,116.006289308,209.784905660,3254.764779874,903.762264151,18.549950126,314.125081722,1164.096197560
1502,12/18/2022,325.696855346,5.807547170,79.810318497,210.693081761,3.735849057,115.914465409,209.782389937,3255.393710692,903.861635220,18.558699815,314.146382889,1162.621688938
1503,12/19/2022,324.523270440,5.767295597,80.027344806,206.998742138,3.748427673,119.880503145,204.642767296,3262.942138365,906.579874214,18.591395178,314.657062278,1164.621948866
1504,12/20/2022,320.367295597,6.070440252,81.780213275,211.787421384,3.727044025,118.361006289,202.006289308,3267.586163522,907.772327044,18.607761183,314.972719609,1165.109391324
1505,12/21/2022,320.456603774,5.969811321,82.092708422,212.940880503,3.723270440,117.083018868,203.373584906,3270.417610063,910.266666667,18.603453496,316.215267412,1169.304545753
1506,12/22/2022,323.506918239,5.904402516,82.507934741,211.806289308,3.720754717,117.567295597,205.939622642,3273.159748428,911.767295597,18.613877078,316.049064144,1177.403672640
1507,12/23/2022,326.301886792,5.547169811,82.584790817,204.608805031,3.730817610,116.996226415,209.305660377,3274.847798742,913.316981132,18.615261000,316.256116087,1175.145550120
1508,12/24/2022,326.226415094,5.416352201,82.861591563,204.215094340,3.732075472,116.669182390,209.557232704,3274.961006289,913.694339623,18.615261000,316.290629592,1171.962444934
1509,12/25/2022,326.226415094,5.421383648,82.861591563,204.506918239,3.730817610,116.669182390,209.557232704,3274.961006289,913.694339623,18.615261000,316.290629592,1171.213953945
1510,12/26/2022,326.542138365,5.411320755,82.886423778,205.953459119,3.738364780,116.498113208,210.044025157,3275.184905660,913.896855346,18.619958986,316.329255504,1168.143493245
1511,12/27/2022,327.612578616,5.328301887,82.995554512,205.844025157,3.711949686,121.607547170,206.005031447,3282.823899371,915.573584906,18.653350359,317.521788306,1159.323910382
1512,12/28/2022,327.758490566,5.266666667,82.958964746,202.549685535,3.748427673,123.635220126,204.123270440,3289.852830189,917.826415094,18.652959202,317.403851925,1156.621588221
1513,12/29/2022,330.018867925,5.275471698,83.041141641,202.181132075,3.749685535,122.021383648,207.997484277,3293.314465409,919.472955975,18.667658434,317.702400262,1162.345124356
1514,12/30/2022,323.612578616,5.241509434,83.104117155,203.233962264,3.781132075,119.099371069,204.513207547,3300.387421384,921.085534591,18.645600433,318.242902827,1163.811338740
1515,12/31/2022,322.978616352,5.230188679,83.120839563,203.920754717,3.774842767,119.074213836,203.904402516,3300.922012579,921.327044025,18.643753606,318.276706025,1153.310356346
1516,1/1/2023,322.978616352,5.228930818,83.176791836,204.768553459,3.774842767,119.074213836,203.904402516,3300.922012579,921.327044025,18.641078020,318.308813048,1151.698344715
1517,1/2/2023,321.611320755,5.218867925,83.204600664,206.070440252,3.784905660,117.140880503,204.470440252,3302.700628931,921.791194969,18.643289596,318.526019476,1149.516762591
1518,1/3/2023,320.989937107,5.286792453,83.098896850,210.574842767,3.783647799,121.779874214,199.210062893,3308.828930818,923.152201258,18.622294502,317.984312378,1153.328543770
1519,1/4/2023,322.867924528,5.505660377,83.114641720,212.311949686,3.797484277,127.528301887,195.339622642,3314.283018868,925.927044025,18.532569263,316.280302937,1148.385221454
1520,1/5/2023,322.78,5.78125,83.023751077,217.60375,3.7725,128.9925,193.7875,3296.44125,921.36875,18.469081149,313.288277809,1150.032075951
1521,1/6/2023,319.7675,5.70625,83.222197921,216.955,3.9375,121.24375,198.52375,3299.8,923.98,18.477008890,313.345404054,1152.338540052
1522,1/7/2023,319.52,5.7275,83.236249846,218.36,3.92625,121.15875,198.36125,3299.94875,924.07875,18.478337794,313.156616679,1152.567603974
1523,1/8/2023,320.02375,5.72,83.245552172,221.09125,3.91625,122.34875,197.675,3300.68125,924.40125,18.475015535,313.195228405,1150.649553648
1524,1/9/2023,321.3725,5.76125,83.224315848,222.655,3.91875,120.71875,200.65375,3305.15125,925.62125,18.437402721,309.519308184,1148.967244385
1525,1/10/2023,318.675,5.865,83.361605347,224.4,3.92125,121.09625,197.57875,3311.79125,926.84875,18.475092768,309.720156934,1151.397846719
1526,1/11/2023,317.313043478,5.937888199,83.747426500,226.677018634,3.896894410,118.563975155,198.749068323,3295.047204969,923.227329193,18.465691999,309.015918057,1139.895915899
1527,1/12/2023,315.218518519,6.097530864,83.796503440,231.504938272,3.680246914,115.837037037,199.381481481,3277.112345679,919.581481481,18.450589345,310.053453560,1151.787758875
1528,1/13/2023,315.606172840,6.308641975,83.581530488,232.664197531,3.676543210,115.107407407,200.498765432,3279.844444444,921.338271605,18.395366612,309.266277503,1156.548249920
1529,1/14/2023,314.018518519,6.206172840,83.625732428,231.393827160,3.682716049,113.862962963,200.155555556,3280.869135802,921.946913580,18.370366612,309.374151560,1154.405461156
1530,1/15/2023,313.855555556,6.208641975,83.629011117,231.609876543,3.682716049,113.212345679,200.643209877,3280.997530864,921.981481481,18.371022349,309.600086232,1152.902985804
1531,1/16/2023,309.507407407,6.330864198,83.376284937,237.537037037,3.664197531,108.998765432,200.508641975,3284.730864198,923.109876543,18.319542211,308.415040472,1154.187635202
1532,1/17/2023,303.506172840,6.428395062,83.493519402,243.003703704,3.650617284,109.007407407,194.498765432,3292.497530864,924.177777778,18.357206814,308.448676503,1157.624061221
1533,1/18/2023,306.492592593,6.629629630,83.611199880,239.792592593,3.654320988,113.430864198,193.061728395,3297.172839506,925.309876543,18.342284031,309.048571105,1160.997604771
1534,1/19/2023,309.696296296,6.725925926,83.853898192,233.638271605,3.645679012,110.312345679,199.383950617,3300.683950617,927.765432099,18.353666991,309.525441434,1166.942432648
1535,1/20/2023,312.859259259,6.567901235,83.812049141,228.025925926,3.616049383,112.458024691,200.401234568,3302.641975309,928.898765432,18.313647263,309.588130852,1178.511265348
1536,1/21/2023,314.095061728,6.477777778,83.865195882,226.423456790,3.616049383,113.859259259,200.235802469,3302.641975309,929.071604938,18.317487694,309.608103086,1176.996704735
1537,1/22/2023,314.874074074,6.480246914,83.944674709,226.175308642,3.608641975,114.343209877,200.530864198,3302.641975309,929.195061728,18.310389934,309.647010570,1175.219946184
1538,1/23/2023,315.045679012,6.622222222,84.027759197,228.988888889,3.579012346,110.454320988,204.591358025,3305.413580247,929.879012346,18.329984157,309.988567689,1176.570244293
1539,1/24/2023,315.588957055,6.439263804,84.022449010,220.412269939,3.573006135,115.366871166,200.222085890,3290.069938650,925.561963190,18.350674517,310.399821510,1187.699392341
1540,1/25/2023,317.522699387,6.773006135,83.953560191,221.831901840,3.588957055,118.650306748,198.872392638,3293.580368098,927.293251534,18.280383587,310.220467749,1193.554705499
1541,1/26/2023,321.234355828,6.936196319,84.102164999,219.391411043,3.608588957,120.576687117,200.657668712,3296.538650307,930.247852761,18.278507208,310.742775952,1198.345209291
1542,1/27/2023,324.598773006,6.906748466,84.174128979,215.519018405,3.528834356,116.295705521,208.303067485,3298.374233129,932.536196319,18.265585696,310.638988643,1210.916994416
1543,1/28/2023,324.948466258,6.919018405,84.182070841,215.066257669,3.534969325,116.906748466,208.041717791,3298.942331288,932.679754601,18.263238142,310.842733259,1212.430912437
1544,1/29/2023,324.101840491,6.943558282,84.203499413,216.435582822,3.533742331,116.917791411,207.184049080,3299.8,932.705521472,18.260169529,310.862150568,1210.640542771
1545,1/30/2023,324.899386503,6.646625767,84.335588419,211.354601227,3.428220859,117.532515337,207.366871166,3306.750920245,933.958282209,18.240346512,311.400225205,1209.228172731
1546,1/31/2023,326.376687117,6.393865031,84.644132285,206.649079755,3.396319018,124.714110429,201.662576687,3311.661349693,935.025766871,18.252290911,311.877588219,1206.621992591
1547,2/1/2023,328.396319018,6.337423313,84.694872064,203.982822086,3.404907975,129.547239264,198.849079755,3316.922699387,936.201226994,18.144687341,312.246723810,1203.544042475
1548,2/2/2023,331.541104294,6.284662577,84.715116863,201.391411043,3.412269939,132.959509202,198.581595092,3318.024539877,936.635582822,18.129633363,312.404231303,1203.353964473
1549,2/3/2023,330.741104294,6.436809816,84.789571072,205.777914110,3.431901840,132.947239264,197.793865031,3320.858895706,937.347239264,18.131003772,312.640883920,1209.979775979
1550,2/4/2023,328.060122699,6.624539877,84.780305266,208.170552147,3.471165644,131.068711656,196.991411043,3325.198773006,938.418404908,18.082234316,312.276031270,1205.261169420
1551,2/5/2023,327.944785276,6.624539877,84.781603967,208.170552147,3.472392638,130.784049080,197.160736196,3325.310429448,938.422085890,18.082234316,312.288305722,1204.244610115
1552,2/6/2023,327.834355828,6.576687117,84.804980591,209.785276074,3.477300613,130.544785276,197.289570552,3325.561963190,938.575460123,18.079636913,312.336389399,1202.994299735
1553,2/7/2023,324.322699387,7.282208589,84.755496119,213.937423313,3.489570552,124.160736196,200.161963190,3331.906748466,940.642944785,18.065400822,312.944561568,1197.239777198
1554,2/8/2023,320.381707317,7.301219512,84.611594355,221.387804878,3.485365854,123.975609756,196.406097561,3315.85,936.75,18.052811619,313.922011300,1203.154535654
1555,2/9/2023,322.598780488,7.236585366,84.809511302,218.414634146,3.474390244,125.625609756,196.973170732,3323.414634146,939.842682927,18.049129131,314.833680392,1204.914343199
1556,2/10/2023,316.926506024,7.048192771,84.527261350,218.020481928,3.412048193,120.145783133,196.780722892,3285.575903614,930.622891566,17.951655575,315.104225076,1214.093583183
1557,2/11/2023,316.762650602,7.043373494,84.539519414,219.414457831,3.412048193,119.559036145,197.203614458,3285.613253012,930.778313253,17.951010413,315.237678414,1211.745949262
1558,2/12/2023,316.272289157,6.990361446,84.551777479,219.192771084,3.415662651,119.368674699,196.903614458,3285.913253012,931.290361446,17.959443593,315.258142478,1209.805278190
1559,2/13/2023,312.554216867,6.902409639,84.648044387,220.360240964,3.445783133,120.010843373,192.543373494,3292.695180723,932.432530120,17.918128238,315.709905001,1196.669167141
1560,2/14/2023,311.1,6.981927711,85.093651626,225.003614458,3.491566265,118.453012048,192.646987952,3297.880722892,933.822891566,17.938406542,316.687487356,1198.767506701
1561,2/15/2023,316.695180723,6.837349398,85.245761444,225.624096386,3.472289157,119.685542169,197.009638554,3300.510843373,935.116867470,17.948907806,316.741413514,1198.182999900
1562,2/16/2023,319.244578313,6.542168675,85.816766517,220.536144578,3.436144578,122.442168675,196.802409639,3303.140963855,935.967469880,17.945625446,322.053310088,1198.103674356
1563,2/17/2023,316.196385542,6.319277108,85.599108337,221.986746988,3.439759036,120.615662651,195.580722892,3307.887951807,937.689156627,17.921352517,321.562612177,1203.606328881
1564,2/18/2023,315.827710843,6.339759036,85.608797647,222.181927711,3.443373494,121.143373494,194.684337349,3308.808433735,937.985542169,17.919441689,321.573465513,1201.904321253
1565,2/19/2023,315.595180723,6.373493976,85.625081892,224.172289157,3.456626506,121.491566265,194.103614458,3309.387951807,938.325301205,17.919441689,321.594976297,1200.111862379
1566,2/20/2023,311.627710843,6.533734940,85.399186955,225.987951807,3.495180723,120.538554217,191.089156627,3316.059036145,939.626506024,17.868913646,321.231513611,1199.170959324
1567,2/21/2023,315.510843373,6.398795181,85.526721357,225.904819277,3.501204819,122.267469880,193.243373494,3318.972289157,941.090361446,17.884360943,321.630532461,1198.898109062
1568,2/22/2023,313.726946108,6.972455090,85.320116220,228.443113772,3.513772455,117.353293413,196.373652695,3301.914970060,936.512574850,17.837581198,320.243773507,1208.247892229
1569,2/23/2023,315.435928144,6.832335329,85.632594232,229.026347305,3.475449102,118.461077844,196.974850299,3304.683832335,937.637125749,17.828494058,323.077442877,1218.376698047
1570,2/24/2023,316.687425150,6.770059880,85.584700108,227.209580838,3.528143713,115.821556886,200.865868263,3307.651497006,939.251497006,17.793374871,322.792180788,1227.875391511
1571,2/25/2023,318.032335329,6.707784431,85.587231753,226.607185629,3.523353293,113.985628743,204.046706587,3307.764071856,939.774850299,17.814803442,322.854945456,1228.729050566
1572,2/26/2023,316.232335329,6.718562874,85.592295044,227.158083832,3.523353293,111.852694611,204.379640719,3307.856287425,941.524550898,17.814238749,322.831719936,1227.205981491
1573,2/27/2023,311.705389222,6.651497006,85.769481697,223.322155689,3.537724551,116.037125749,195.668263473,3314.844311377,945.760479042,17.825305386,323.110363331,1233.334675787
1574,2/28/2023,311.317365269,6.697005988,86.107154308,226.213173653,3.532934132,116.480239521,194.837125749,3317.837125749,948.941317365,17.825431465,323.054460733,1232.700427939
1575,3/1/2023,319.039520958,6.514970060,86.173905251,221.477844311,3.552095808,122.097005988,196.942514970,3322.140119760,949.559281437,17.833333687,324.132046078,1233.288484666
1576,3/2/2023,318.366467066,6.546107784,86.259360064,221.730538922,3.559281437,121.992814371,196.373652695,3325.621556886,950.744910180,17.864907065,324.555483632,1233.253982927
1577,3/3/2023,313.637125749,6.592814371,86.340803389,223.458682635,3.582035928,117.879041916,195.758083832,3329.450299401,953.892215569,17.884831030,325.557476449,1245.030665145
1578,3/4/2023,313.920958084,6.588023952,86.480371345,224.935329341,3.578443114,117.668263473,196.252694611,3329.450299401,954.076646707,17.886990794,325.582298793,1241.442554629
1579,3/5/2023,315.585628743,6.554491018,86.500560620,222.652694611,3.579640719,118.665868263,196.919760479,3329.452694611,954.489820359,17.887621709,325.693915147,1239.653227143
1580,3/6/2023,315.758083832,6.388023952,86.298629545,223.772455090,3.552095808,116.577245509,199.180838323,3332.318562874,955.186826347,17.830495067,324.538241368,1237.083226863
1581,3/7/2023,316.073809524,6.496428571,85.976800422,225.273809524,3.489285714,117.654761905,198.419047619,3315.032142857,950.495238095,17.730902110,323.213544274,1241.245568698
1582,3/8/2023,320.117857143,6.625,86.126913477,228.363095238,3.517857143,125.391666667,194.726190476,3319.620238095,951.763095238,17.737118139,324.572484370,1250.103076952
1583,3/9/2023,325.384523810,6.472619048,86.334971308,223.167857143,3.522619048,123.383333333,202.001190476,3322.486904762,952.589285714,17.726552580,324.922238833,1256.122994543
1584,3/10/2023,323.942857143,6.565476190,86.277517507,225.927380952,3.516666667,123.321428571,200.621428571,3326.295238095,953.65,17.712552521,325.160117297,1262.177408964
1585,3/11/2023,323.527380952,6.597619048,86.302963936,225.997619048,3.525,123.229761905,200.297619048,3326.589285714,953.772619048,17.736341036,326.410336134,1262.223233543
1586,3/12/2023,323.073809524,6.592857143,86.314213936,225.667857143,3.540476190,121.316666667,201.757142857,3327.076190476,954.020238095,17.732591036,326.451129202,1260.353459384
1587,3/13/2023,320.932142857,6.604761905,86.230550211,224.329761905,3.551190476,124.782142857,196.15,3333.491666667,955.369047619,17.645508718,326.163105710,1260.708740739
1588,3/14/2023,320.015476190,6.513095238,86.307994646,223.965476190,3.589285714,125.858333333,194.157142857,3337.410714286,957.064285714,17.647677622,326.593905600,1261.879503063
1589,3/15/2023,321.119047619,6.452380952,86.420812020,221.846428571,3.595238095,127.672619048,193.446428571,3340.739285714,958.5,17.689445561,326.500179637,1265.828417671
1590,3/16/2023,322.669047619,6.670238095,86.943169224,219.648809524,3.578571429,128.388095238,194.280952381,3343.025,959.646428571,17.682381866,326.868663987,1279.208433808
1591,3/17/2023,319.878571429,6.601190476,87.042806905,218.675,3.603571429,126.491666667,193.386904762,3348.589285714,960.817857143,17.704402631,328.341030325,1293.987085921
1592,3/18/2023,318.330952381,6.577380952,87.055667702,218.240476190,3.615476190,125.692857143,192.638095238,3349.911904762,961.042857143,17.701918159,328.379740592,1293.799780782
1593,3/19/2023,317.598809524,6.604761905,87.071012970,219.116666667,3.616666667,123.511904762,194.086904762,3350.314285714,961.448809524,17.703781513,328.393843624,1291.529025088
1594,3/20/2023,313.05,6.530952381,87.179184935,218.042857143,3.641666667,115.761904762,197.288095238,3357.472619048,963.104761905,17.717435452,328.830157715,1292.792056388
1595,3/21/2023,309.211904762,6.725,87.065113819,226.882142857,3.659523810,113.7,195.511904762,3362.167857143,965.477380952,17.703417724,329.235665676,1295.812570553
1596,3/22/2023,313.157142857,6.829761905,86.981164239,224.9,3.628571429,117.225,195.932142857,3367.392857143,967.094047619,17.674819198,328.513344399,1300.156986150
1597,3/23/2023,310.383431953,7.655621302,86.763357502,225.952662722,3.570414201,113.163313609,197.220118343,3349.011834320,964.289940828,17.615711550,327.461883431,1308.386036790
1598,3/24/2023,314.443786982,8.635502959,86.433232069,228.869822485,3.537278107,116.026035503,198.417751479,3351.378698225,965.852071006,17.593929252,326.633107382,1319.599001880
