SaleDate,UnitOfMeasureName,ProductCategoryName,TotalPrice,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,Units
1/29/2023,Grams,Kief,2378.52,0,0,105.6,2378.52,105.6,91
4/18/2021,Grams,Buds,1603532.31,0,0,117322.65,1603532.31,117322.65,29634
5/24/2023,Each,Seeds,90,30,90,0,0,30,5
10/1/2022,Grams,Shake/Trim (by strain),60531.63,0,0,10601.2,60531.63,10601.2,1630
5/30/2023,Grams,Concentrate,11371.85,0,0,330.5,11371.85,330.5,199
6/18/2023,Grams,Shake/Trim,36114.59,0,0,10319.5,36114.59,10319.5,955
9/8/2020,Grams,Concentrate,22665.2,0,0,325.1,22665.2,325.1,328
11/14/2019,Grams,Raw Pre-Rolls,102695.41,0,0,6659.51,102695.41,6659.51,6090
1/17/2020,Each,Infused (edible),404925.45,13522,404925.45,0,0,13522,10470
12/8/2020,Grams,Shake/Trim,784,0,0,32,784,32,20
7/3/2023,Milligrams,Buds,51.63,0,0,7000,51.63,7000,1
1/21/2023,Grams,Shake/Trim (by strain),58143.08,0,0,12104.5,58143.08,12104.5,1469
6/22/2021,Grams,Concentrate (Bulk),120,0,0,2,120,2,2
10/3/2022,Grams,Raw Pre-Rolls,567012.82,0,0,50418.45,567012.82,50418.45,31809
7/25/2020,Grams,Shake/Trim,2806.78,0,0,90,2806.78,90,77
6/7/2022,Grams,Buds,1346964.32,0,0,125930.18,1346964.32,125930.18,27818
6/13/2019,Each,Infused (edible),163671.97,5628,163671.97,0,0,5628,4229
1/15/2023,Grams,Shake/Trim,20782.05,0,0,4691.5,20782.05,4691.5,440
5/1/2019,Each,Infused (edible),122100.92,4221,122100.92,0,0,4221,3372
3/12/2019,Grams,Buds,290227.18,0,0,20089.46,290227.18,20089.46,6972
2/13/2023,Grams,Concentrate,8717.33,0,0,215.5,8717.33,215.5,163
12/25/2021,Grams,Buds,56610.12,0,0,4458.2,56610.12,4458.2,1182
8/5/2019,Grams,Buds,589627.25,0,0,41861.95,589627.25,41861.95,13972
4/22/2021,Grams,Concentrate,11389.36,0,0,172,11389.36,172,172
6/15/2023,Each,Concentrate (Each),216274.74,5903,216274.74,0,0,5903,5050
6/27/2021,Each,Infused Beverage,46158.02,5493,46158.02,0,0,5493,3002
1/20/2022,Grams,Raw Pre-Rolls,515184.68,0,0,38437.7,515184.68,38437.7,26744
5/29/2019,Grams,Concentrate (Each),60,0,0,1,60,1,1
5/6/2022,Grams,Raw Pre-Rolls,755061.45,0,0,59436.29,755061.45,59436.29,39194
7/9/2022,Each,Infused (edible),776123.72,36138,776123.72,0,0,36138,28223
3/6/2019,Each,Infused (non-edible),1542,53,1542,0,0,53,38
7/13/2023,Grams,Infused Pre-Rolls,68564,0,0,3452.55,68564,3452.55,2759
12/9/2022,Grams,Infused Pre-Rolls,62638.27,0,0,2843.54,62638.27,2843.54,2326
9/10/2021,Each,Vape Product,997800.57,17652,997800.57,0,0,17652,15896
8/22/2022,Each,Vape Product,803837.02,18446,803837.02,0,0,18446,16349
8/4/2023,Grams,Shake/Trim (by strain),105342.51,0,0,33760.14,105342.51,33760.14,2614
9/24/2022,Each,Concentrate (Each),270686.35,5952.5,270686.35,0,0,5952.5,5252
5/11/2021,Grams,Shake/Trim,1787.57,0,0,107.5,1787.57,107.5,76
1/14/2023,Each,Concentrate (Each),257307.53,6374,257307.53,0,0,6374,5401
4/23/2019,Each,Buds,10080.78,782,10080.78,0,0,782,374
5/11/2022,Each,Concentrate (Each),202216.29,4428.5,202216.29,0,0,4428.5,3806
4/14/2019,Grams,Shake/Trim (by strain),612,0,0,34,612,34,31
11/17/2021,Each,Infused (edible),442077.13,19555,442077.13,0,0,19555,14923
8/16/2019,Grams,Raw Pre-Rolls,88028.72,0,0,5687,88028.72,5687,4088
12/10/2021,Grams,Kief,5877.92,0,0,216,5877.92,216,180
5/23/2022,Grams,Kief,3405.85,0,0,121,3405.85,121,96
10/30/2022,Each,Infused Beverage,33278.81,4240,33278.81,0,0,4240,2314
4/5/2022,Grams,Infused Pre-Rolls,34901.08,0,0,1211.35,34901.08,1211.35,1022
10/22/2022,Grams,Infused Pre-Rolls,65106.14,0,0,2869.56,65106.14,2869.56,2338
8/20/2019,Grams,Kief,682.92,0,0,21,682.92,21,19
8/20/2021,Milligrams,Buds,516,0,0,42000,516,42000,11
7/24/2020,Grams,Kief,3401.25,0,0,122,3401.25,122,110
7/31/2021,Milligrams,Concentrate,160,0,0,2500,160,2500,3
7/18/2022,Grams,Concentrate,3859.82,0,0,78.21,3859.82,78.21,75
10/9/2021,Grams,Shake/Trim (by strain),30936.65,0,0,4783.3,30936.65,4783.3,695
3/15/2021,Grams,Shake/Trim (by strain),15729.7,0,0,2084.75,15729.7,2084.75,371
3/1/2022,Each,Infused (non-edible),13056.32,348,13056.32,0,0,348,285
6/18/2020,Grams,Infused Pre-Rolls,8581.56,0,0,323,8581.56,323,311
6/10/2021,Each,Infused (non-edible),14243.83,331,14243.83,0,0,331,284
11/3/2019,Each,Concentrate (Each),161340.78,3198,161340.78,0,0,3198,2961
6/26/2021,Each,Infused (non-edible),23932.43,563,23932.43,0,0,563,506
12/22/2020,Each,Infused (edible),559727.82,20824,559727.82,0,0,20824,15866
2/19/2023,Grams,Concentrate (Bulk),1143.99,0,0,24,1143.99,24,25
5/31/2022,Grams,Concentrate (Bulk),681.04,0,0,11.39,681.04,11.39,10
1/31/2022,Milligrams,Concentrate,320,0,0,4000,320,4000,3
12/21/2020,Grams,Buds,1313454.94,0,0,93114.51,1313454.94,93114.51,24106
1/20/2023,Each,Infused Beverage,46123.24,6342,46123.24,0,0,6342,3133
10/9/2021,Grams,Concentrate,6805.27,0,0,100.5,6805.27,100.5,117
11/2/2022,Grams,Shake/Trim,12392.41,0,0,2272,12392.41,2272,284
2/18/2020,Each,Vape Product,230654.61,3824,230654.61,0,0,3824,3390
2/7/2023,Pounds,Buds,745,0,0,0.15,745,0.15,13
7/24/2020,Each,Concentrate (Each),192269.42,3551,192269.42,0,0,3551,3145
1/30/2023,Each,Seeds,5.75,1,5.75,0,0,1,1
3/12/2023,Each,Vape Product,774150.03,20303,774150.03,0,0,20303,18179
6/20/2023,Each,Immature Plants,40.01,2,40.01,0,0,2,2
11/18/2021,Grams,Shake/Trim (by strain),21133.67,0,0,3225.8,21133.67,3225.8,525
3/16/2021,Each,Vape Product,559444.11,9939,559444.11,0,0,9939,8648
5/8/2023,Grams,Buds,1397622.5,0,0,255434.38,1397622.5,255434.38,35768
5/16/2021,Each,Infused Beverage,32223.42,3718,32223.42,0,0,3718,2168
1/18/2021,Grams,Shake/Trim (by strain),9033.84,0,0,873.5,9033.84,873.5,239
7/14/2023,Grams,Raw Pre-Rolls,955973.66,0,0,99918.61,955973.66,99918.61,61705
10/21/2020,Each,Infused (non-edible),9016.63,281,9016.63,0,0,281,183
8/24/2020,Each,Infused (edible),303334.25,10548,303334.25,0,0,10548,8045
9/20/2019,Grams,Infused Pre-Rolls,14361.43,0,0,1140.36,14361.43,1140.36,730
6/30/2021,Grams,Shake/Trim,1114.34,0,0,81,1114.34,81,26
8/27/2022,Grams,Concentrate (Bulk),1750.34,0,0,51.15,1750.34,51.15,46
1/5/2021,Grams,Kief,3064.04,0,0,111,3064.04,111,93
3/11/2022,Milligrams,Infused Pre-Rolls,120,0,0,5000,120,5000,2
5/2/2023,Grams,Concentrate (Bulk),593.4,0,0,28.5,593.4,28.5,25
5/25/2020,Grams,Infused Pre-Rolls,6498,0,0,244.6,6498,244.6,220
12/31/2019,Grams,Concentrate,17848,0,0,293,17848,293,236
5/23/2023,Grams,Kief,2222.25,0,0,95,2222.25,95,78
10/19/2020,Grams,Raw Pre-Rolls,235105.95,0,0,14983.85,235105.95,14983.85,11353
5/11/2023,Each,Infused (edible),506141.29,25929,506141.29,0,0,25929,20035
8/8/2020,Grams,Buds,1427226.41,0,0,98924.4,1427226.41,98924.4,25958
8/23/2019,Each,Concentrate (Each),642186.79,11432,642186.79,0,0,11432,9932
10/7/2019,Grams,Shake/Trim,2018.75,0,0,116,2018.75,116,103
6/21/2020,Grams,Raw Pre-Rolls,144437.57,0,0,9136.95,144437.57,9136.95,6814
9/17/2020,Grams,Kief,4279.55,0,0,162.5,4279.55,162.5,142
5/9/2021,Grams,Concentrate,13138.38,0,0,197.5,13138.38,197.5,206
12/14/2022,Milligrams,Infused Pre-Rolls,712.63,0,0,35000,712.63,35000,22
3/19/2022,Milligrams,Concentrate,590,0,0,11000,590,11000,10
1/31/2023,Grams,Shake/Trim (by strain),44864.97,0,0,9834,44864.97,9834,1109
10/14/2021,Each,Infused Beverage,29751.4,3595,29751.4,0,0,3595,1971
11/3/2021,Grams,Concentrate (Bulk),560,0,0,7,560,7,7
10/25/2020,Grams,Buds,1106469.53,0,0,76843.07,1106469.53,76843.07,21348
3/8/2022,Each,Infused (edible),407860.05,18691,407860.05,0,0,18691,14339
7/31/2021,Each,Vape Product,963778.86,17285,963778.86,0,0,17285,15409
7/2/2023,Grams,Buds,1617213.88,0,0,257451.73,1617213.88,257451.73,41090
2/15/2023,Grams,Shake/Trim,37565.63,0,0,11230.5,37565.63,11230.5,814
1/17/2023,Grams,Concentrate,11708.27,0,0,301.8,11708.27,301.8,237
12/11/2021,Milligrams,Infused Pre-Rolls,1185,0,0,23700,1185,23700,67
2/28/2021,Each,Infused Beverage,15822.56,1864,15822.56,0,0,1864,1254
11/19/2021,Milligrams,Concentrate,80,0,0,1000,80,1000,1
12/8/2022,Grams,Concentrate (Bulk),1818.31,0,0,135,1818.31,135,44
4/30/2021,Each,Vape Product,841641.8,14824,841641.8,0,0,14824,13043
9/23/2021,Grams,Shake/Trim,4151.02,0,0,471.1,4151.02,471.1,87
8/17/2021,Grams,Concentrate,6399.28,0,0,99,6399.28,99,95
3/10/2019,Grams,Shake/Trim (by strain),6548.88,0,0,418.5,6548.88,418.5,219
1/22/2021,Each,Vape Product,652026.79,11164,652026.79,0,0,11164,9885
4/17/2023,Grams,Buds,1359287.93,0,0,265445.88,1359287.93,265445.88,35421
7/21/2022,Grams,Infused Pre-Rolls,48247.95,0,0,1904.08,48247.95,1904.08,1650
2/10/2021,Grams,Buds,1284330.61,0,0,90281.66,1284330.61,90281.66,23949
11/23/2021,Grams,Concentrate,6874.36,0,0,144.9,6874.36,144.9,110
3/26/2022,Grams,Shake/Trim,3436.5,0,0,574.3,3436.5,574.3,39
6/7/2022,Each,Concentrate (Each),175874.61,3929.1,175874.61,0,0,3929.1,3453
8/17/2022,Milligrams,Kief,30,0,0,1000,30,1000,1
4/16/2021,Each,Infused (edible),609573.1,23554,609573.1,0,0,23554,19184
4/2/2023,Grams,Kief,3361.88,0,0,152.2,3361.88,152.2,124
3/4/2022,Grams,Shake/Trim,6709,0,0,1092.3,6709,1092.3,91
5/9/2023,Each,Concentrate (Each),171124.76,4548,171124.76,0,0,4548,3939
2/11/2023,Each,Infused (edible),862367.71,43451,862367.71,0,0,43451,33798
6/2/2023,Each,Infused Beverage,58640.14,8444,58640.14,0,0,8444,4214
9/12/2019,Grams,Shake/Trim,769,0,0,42,769,42,38
6/19/2021,Grams,Raw Pre-Rolls,562587.82,0,0,37541,562587.82,37541,25960
6/10/2020,Grams,Buds,784005.45,0,0,54842.3,784005.45,54842.3,14161
1/26/2021,Grams,Kief,1900.5,0,0,66,1900.5,66,61
3/20/2020,Each,Infused (edible),424776.08,14898,424776.08,0,0,14898,11076
3/22/2023,Each,Seeds,19.2,2,19.2,0,0,2,2
9/3/2021,Pounds,Raw Pre-Rolls,112,0,0,0,112,0,6
7/11/2022,Grams,Concentrate,3271.95,0,0,75.1,3271.95,75.1,71
3/18/2023,Grams,Infused Pre-Rolls,67206.36,0,0,3311.38,67206.36,3311.38,2772
9/24/2020,Each,Vape Product,471684.85,8098,471684.85,0,0,8098,6985
4/12/2023,Each,Vape Product,769402.86,21007,769402.86,0,0,21007,18701
4/29/2019,Grams,Concentrate,2737.89,0,0,34.5,2737.89,34.5,36
1/2/2023,Each,Immature Plants,705,24,705,0,0,24,17
12/9/2022,Grams,Raw Pre-Rolls,784579.39,0,0,72661.15,784579.39,72661.15,46249
2/10/2023,Each,Concentrate (Each),269788.86,7268,269788.86,0,0,7268,6055
6/25/2020,Grams,Kief,2285.92,0,0,87,2285.92,87,78
4/11/2023,Grams,Infused Pre-Rolls,52058.41,0,0,2573.75,52058.41,2573.75,2075
8/18/2022,Each,Concentrate (Each),217178.54,5183,217178.54,0,0,5183,4585
6/19/2019,Grams,Concentrate,5959.53,0,0,56,5959.53,56,73
4/2/2019,Each,Infused (non-edible),9926.68,218,9926.68,0,0,218,184
7/13/2022,Grams,Infused Pre-Rolls,42403.18,0,0,1702.03,42403.18,1702.03,1391
11/18/2022,Grams,Raw Pre-Rolls,802523.24,0,0,73735.65,802523.24,73735.65,46560
6/25/2023,Milligrams,Infused Pre-Rolls,100,0,0,10000,100,10000,3
4/14/2023,Grams,Concentrate,22755.09,0,0,603,22755.09,603,446
11/4/2020,Grams,Shake/Trim,400.5,0,0,18,400.5,18,17
7/30/2023,Grams,Shake/Trim,33703.48,0,0,9599.5,33703.48,9599.5,978
5/3/2019,Pounds,Buds,2240,0,0,0.34,2240,0.34,69
6/2/2019,Kilograms,Buds,138,0,0,0,138,0,6
9/30/2020,Grams,Concentrate,26148.72,0,0,390.6,26148.72,390.6,380
11/9/2021,Each,Vape Product,614091.93,11120,614091.93,0,0,11120,10055
1/24/2023,Grams,Infused Pre-Rolls,42024.94,0,0,1956.01,42024.94,1956.01,1561
1/2/2019,Grams,Shake/Trim (by strain),5274.6,0,0,329.75,5274.6,329.75,29
7/7/2020,Grams,Shake/Trim,210,0,0,21,210,21,21
3/1/2023,Each,Concentrate (Each),222187,5709,222187,0,0,5709,4924
6/26/2022,Each,Concentrate (Each),196061.21,4199.35,196061.21,0,0,4199.35,3736
2/7/2022,Pounds,Buds,65,0,0,0.01,65,0.01,1
1/30/2020,Grams,Buds,798264.13,0,0,54702.8,798264.13,54702.8,18235
9/2/2022,Grams,Infused Pre-Rolls,71180.43,0,0,3170.35,71180.43,3170.35,2477
6/30/2021,Grams,Buds,1596972.58,0,0,115293.2,1596972.58,115293.2,30490
12/2/2018,Each,Buds,48606.98,3082,48606.98,0,0,3082,1869
11/13/2022,Grams,Kief,3861.52,0,0,166.8,3861.52,166.8,144
2/13/2021,Grams,Concentrate,50702.66,0,0,754.6,50702.66,754.6,761
4/26/2023,Each,Concentrate (Each),177445.64,4967,177445.64,0,0,4967,4260
9/15/2022,Each,Infused (edible),597382.24,29975,597382.24,0,0,29975,22667
6/15/2023,Milligrams,Buds,100,0,0,14000,100,14000,2
4/25/2022,Each,Infused Beverage,22507.93,2600,22507.93,0,0,2600,1408
1/13/2020,Grams,Kief,490,0,0,14,490,14,13
1/9/2022,Each,Infused Beverage,25170.19,3150,25170.19,0,0,3150,1672
8/5/2022,Each,Concentrate (Each),265090.22,6361,265090.22,0,0,6361,5599
6/15/2022,Each,Vape Product,821303.97,17566,821303.97,0,0,17566,15674
2/4/2023,Milligrams,Kief,60,0,0,2000,60,2000,2
5/24/2023,Grams,Infused Pre-Rolls,64642.31,0,0,3328.95,64642.31,3328.95,2779
7/16/2021,Grams,Raw Pre-Rolls,697446.98,0,0,46054.63,697446.98,46054.63,31580
3/28/2021,Milligrams,Kief,65,0,0,0,65,0,1
6/6/2022,Ounces,Shake/Trim,30,0,0,0.25,30,0.25,1
1/26/2019,Grams,Shake/Trim (by strain),5202,0,0,331,5202,331,187
5/21/2022,Grams,Infused Pre-Rolls,62245.48,0,0,2278.84,62245.48,2278.84,1875
9/18/2021,Each,Infused (edible),761758.29,31680,761758.29,0,0,31680,25060
10/27/2022,Grams,Buds,1597803.96,0,0,197274.94,1597803.96,197274.94,36212
4/25/2019,Each,Infused (non-edible),21479.9,474,21479.9,0,0,474,432
10/23/2019,Grams,Raw Pre-Rolls,98244.6,0,0,6471.45,98244.6,6471.45,5333
7/17/2021,Grams,Kief,4484.85,0,0,190.2,4484.85,190.2,151
12/26/2019,Each,Infused (edible),427318.87,14253,427318.87,0,0,14253,10786
4/15/2022,Milligrams,Raw Pre-Rolls,408.24,0,0,28000,408.24,28000,13
10/31/2022,Grams,Kief,2712.84,0,0,108,2712.84,108,95
6/26/2021,Grams,Kief,3858.56,0,0,139.79,3858.56,139.79,129
11/13/2021,Grams,Shake/Trim,1283.36,0,0,166.5,1283.36,166.5,16
2/28/2023,Grams,Raw Pre-Rolls,477762.81,0,0,50487.25,477762.81,50487.25,31291
1/28/2023,Milligrams,Infused Pre-Rolls,145,0,0,2000,145,2000,4
2/11/2020,Grams,Shake/Trim (by strain),9600.9,0,0,648,9600.9,648,524
2/6/2020,Grams,Raw Pre-Rolls,166065.71,0,0,10793.44,166065.71,10793.44,8479
7/13/2021,Grams,Buds,1485155.46,0,0,106481.94,1485155.46,106481.94,28420
6/19/2022,Grams,Shake/Trim,6664.8,0,0,1164,6664.8,1164,95
1/17/2022,Each,Concentrate (Each),172877.21,3738,172877.21,0,0,3738,3323
5/20/2023,Each,Infused Beverage,63001.28,8166,63001.28,0,0,8166,4260
3/4/2021,Grams,Raw Pre-Rolls,356019.32,0,0,23755.12,356019.32,23755.12,16825
5/7/2021,Each,Infused (edible),608346.44,23859,608346.44,0,0,23859,18815
11/6/2021,Milligrams,Raw Pre-Rolls,1897.84,0,0,276000,1897.84,276000,43
5/5/2019,Grams,Shake/Trim,904.47,0,0,70,904.47,70,12
7/3/2020,Each,Vape Product,561212.04,9504,561212.04,0,0,9504,8126
4/5/2022,Pounds,Buds,482.42,0,0,0.09,482.42,0.09,8
9/2/2019,Grams,Concentrate,8260,0,0,127.5,8260,127.5,129
5/26/2021,Grams,Infused Pre-Rolls,13067.21,0,0,485.83,13067.21,485.83,433
5/24/2019,Grams,Shake/Trim,1520.4,0,0,115.5,1520.4,115.5,27
2/9/2019,Grams,Concentrate,2696.4,0,0,33,2696.4,33,32
5/14/2019,Pounds,Buds,430,0,0,0,430,0,40
1/9/2020,Grams,Buds,819216.72,0,0,55885.19,819216.72,55885.19,18529
2/6/2022,Grams,Concentrate,6231.75,0,0,99.39,6231.75,99.39,102
1/26/2020,Grams,Shake/Trim (by strain),12851.75,0,0,865.5,12851.75,865.5,675
7/26/2023,Each,Vape Product,845173.58,24834,845173.58,0,0,24834,22078
11/17/2022,Grams,Buds,1611806.96,0,0,193038.64,1611806.96,193038.64,37794
10/9/2022,Milligrams,Kief,30,0,0,1000,30,1000,1
10/13/2019,Each,Infused (non-edible),16101.61,371,16101.61,0,0,371,312
7/13/2021,Grams,Infused Pre-Rolls,14468.27,0,0,519.08,14468.27,519.08,459
11/7/2020,Grams,Infused Pre-Rolls,14504.14,0,0,602.65,14504.14,602.65,493
8/18/2021,Each,Concentrate (Each),245672.3,4712,245672.3,0,0,4712,4229
12/26/2022,Each,Infused (edible),708988.28,34654,708988.28,0,0,34654,26571
4/28/2021,Each,Concentrate (Each),206256.65,3841,206256.65,0,0,3841,3490
9/3/2019,Each,Infused (non-edible),93008.18,1718,93008.18,0,0,1718,1402
12/13/2020,Each,Concentrate (Each),148560.44,2831,148560.44,0,0,2831,2508
2/14/2022,Grams,Infused Pre-Rolls,30001.23,0,0,989.53,30001.23,989.53,884
5/23/2019,Grams,Shake/Trim (by strain),8108.93,0,0,571.5,8108.93,571.5,314
10/31/2020,Each,Vape Product,602268.21,10419,602268.21,0,0,10419,8881
3/20/2022,Grams,Concentrate,4363.61,0,0,73.54,4363.61,73.54,78
9/30/2020,Grams,Shake/Trim (by strain),6875.4,0,0,440,6875.4,440,371
7/3/2020,Each,Infused (non-edible),13789.53,323,13789.53,0,0,323,280
1/26/2020,Grams,Kief,2995,0,0,75,2995,75,58
4/8/2019,Grams,Concentrate (Each),2160,0,0,36,2160,36,36
12/19/2019,Grams,Kief,3544.98,0,0,126,3544.98,126,103
8/28/2021,Grams,Buds,2141708.32,0,0,153498.13,2141708.32,153498.13,39286
4/3/2023,Milligrams,Infused Pre-Rolls,290,0,0,10800,290,10800,12
8/23/2021,Grams,Concentrate (Bulk),250,0,0,6,250,6,2
5/3/2021,Grams,Concentrate (Bulk),644.64,0,0,12,644.64,12,10
5/1/2022,Pounds,Buds,143.7,0,0,0.03,143.7,0.03,4
6/21/2022,Grams,Concentrate,3338.61,0,0,67.5,3338.61,67.5,63
12/23/2018,Each,Buds,7057.11,589,7057.11,0,0,589,289
6/22/2022,Each,Infused (non-edible),12768.71,310,12768.71,0,0,310,262
1/25/2023,Milligrams,Concentrate,25,0,0,1000,25,1000,1
11/3/2021,Grams,Concentrate,4975.95,0,0,75,4975.95,75,87
11/28/2022,Grams,Shake/Trim (by strain),43503.37,0,0,8538,43503.37,8538,1102
8/11/2021,Grams,Kief,3458.65,0,0,176,3458.65,176,129
1/6/2022,Grams,Concentrate (Bulk),240,0,0,3,240,3,3
7/18/2023,Grams,Shake/Trim (by strain),67316.41,0,0,20439.26,67316.41,20439.26,1819
3/14/2022,Grams,Shake/Trim,3824.25,0,0,620.1,3824.25,620.1,61
4/22/2023,Each,Infused (non-edible),14030.65,451,14030.65,0,0,451,361
2/25/2023,Each,Infused (non-edible),16115.29,431,16115.29,0,0,431,367
2/3/2021,Each,Vape Product,491499.51,8627,491499.51,0,0,8627,7611
4/4/2021,Each,Infused (edible),270989.74,10683,270989.74,0,0,10683,8480
5/25/2023,Milligrams,Concentrate,35,0,0,1000,35,1000,1
4/24/2023,Each,Vape Product,649127.93,17695,649127.93,0,0,17695,16021
3/24/2019,Grams,Infused Pre-Rolls,486,0,0,27,486,27,21
9/19/2022,Grams,Kief,3793.46,0,0,155,3793.46,155,133
10/6/2022,Grams,Buds,1638252.88,0,0,189156.67,1638252.88,189156.67,37099
4/21/2019,Each,Concentrate (Each),190690.96,3701,190690.96,0,0,3701,3416
9/3/2022,Milligrams,Concentrate,695.04,0,0,18500,695.04,18500,19
12/2/2019,Grams,Buds,480937.29,0,0,33597.29,480937.29,33597.29,11110
3/8/2020,Each,Infused (edible),324988,11100,324988,0,0,11100,8772
7/31/2019,Each,Suppository,48,3,48,0,0,3,2
11/12/2022,Grams,Shake/Trim (by strain),58193.89,0,0,10836.3,58193.89,10836.3,1588
8/1/2022,Each,Infused (non-edible),11891.71,321,11891.71,0,0,321,275
10/6/2020,Each,Vape Product,391787.11,6572,391787.11,0,0,6572,5730
11/27/2022,Grams,Raw Pre-Rolls,505805.09,0,0,47825.1,505805.09,47825.1,30650
1/22/2023,Each,Immature Plants,395.8,16,395.8,0,0,16,10
1/30/2023,Each,Infused (edible),412272.85,20896,412272.85,0,0,20896,15632
2/20/2022,Grams,Shake/Trim,1492.5,0,0,182.9,1492.5,182.9,35
6/7/2021,Grams,Raw Pre-Rolls,403323.93,0,0,26886.92,403323.93,26886.92,19066
6/22/2023,Each,Infused Beverage,43917.9,6126,43917.9,0,0,6126,3004
3/9/2022,Grams,Shake/Trim (by strain),32716.69,0,0,5130.86,32716.69,5130.86,859
5/30/2019,Grams,Concentrate,3249.82,0,0,50,3249.82,50,49
5/22/2022,Milligrams,Concentrate,346.12,0,0,8000,346.12,8000,7
5/19/2019,Grams,Concentrate,8973,0,0,111,8973,111,115
7/8/2021,Grams,Concentrate,9250.71,0,0,136,9250.71,136,142
11/18/2020,Each,Concentrate (Each),152100.55,2804,152100.55,0,0,2804,2415
1/20/2021,Grams,Raw Pre-Rolls,290790.89,0,0,19184.15,290790.89,19184.15,13887
11/17/2020,Each,Infused (edible),273937.06,9844,273937.06,0,0,9844,7540
6/15/2019,Grams,Shake/Trim (by strain),3940.95,0,0,283.1,3940.95,283.1,263
2/16/2023,Each,Infused Beverage,30911.06,4084,30911.06,0,0,4084,2040
2/18/2020,Grams,Shake/Trim (by strain),7785,0,0,525,7785,525,462
2/20/2023,Grams,Kief,2614.03,0,0,124.5,2614.03,124.5,106
6/9/2023,Each,Infused (edible),734025.18,38002,734025.18,0,0,38002,29567
5/10/2023,Pounds,Buds,328,0,0,0.07,328,0.07,10
10/1/2021,Grams,Shake/Trim,6514.85,0,0,795.1,6514.85,795.1,113
9/16/2021,Milligrams,Buds,78,0,0,7000,78,7000,1
12/11/2022,Each,Vape Product,673542.29,16564,673542.29,0,0,16564,14820
10/4/2021,Milligrams,Raw Pre-Rolls,187,0,0,11000,187,11000,19
2/21/2022,Grams,Infused Pre-Rolls,30606.31,0,0,1020.04,30606.31,1020.04,898
7/26/2022,Grams,Shake/Trim,9253.94,0,0,1814,9253.94,1814,189
2/5/2023,Grams,Buds,1524283.96,0,0,221867.49,1524283.96,221867.49,36138
1/1/2020,Grams,Shake/Trim (by strain),13240.43,0,0,1023,13240.43,1023,595
4/7/2021,Grams,Kief,3607.74,0,0,144.8,3607.74,144.8,109
9/22/2020,Grams,Raw Pre-Rolls,236401.43,0,0,15234.06,236401.43,15234.06,11050
8/4/2023,Grams,Raw Pre-Rolls,993081.88,0,0,107039.95,993081.88,107039.95,64064
12/28/2018,Grams,Concentrate,2880,0,0,40,2880,40,4
6/18/2021,Grams,Infused Pre-Rolls,21713.41,0,0,860.01,21713.41,860.01,718
6/10/2020,Each,Infused (non-edible),7596.04,185,7596.04,0,0,185,160
5/16/2022,Milligrams,Infused Pre-Rolls,90,0,0,3000,90,3000,2
11/29/2021,Milligrams,Raw Pre-Rolls,45.02,0,0,3500,45.02,3500,6
10/25/2022,Grams,Concentrate,10007.52,0,0,227,10007.52,227,229
10/6/2019,Each,Infused (non-edible),14427.81,340,14427.81,0,0,340,284
9/21/2020,Grams,Shake/Trim (by strain),7872,0,0,528,7872,528,449
3/23/2021,Grams,Buds,1273623.94,0,0,89336.77,1273623.94,89336.77,24079
7/4/2021,Grams,Infused Pre-Rolls,12885.08,0,0,484.56,12885.08,484.56,443
4/6/2023,Grams,Raw Pre-Rolls,681570.62,0,0,70390.7,681570.62,70390.7,43782
6/25/2021,Each,Vape Product,978845.69,17208,978845.69,0,0,17208,15418
7/20/2020,Each,Infused (edible),268226.43,9564,268226.43,0,0,9564,7315
10/13/2020,Grams,Infused Pre-Rolls,10089.61,0,0,357.9,10089.61,357.9,348
8/9/2021,Each,Concentrate (Each),230090.45,4264,230090.45,0,0,4264,3863
9/12/2019,Each,Infused (non-edible),65875.21,1233,65875.21,0,0,1233,1094
5/16/2023,Each,Immature Plants,1790.75,39,1790.75,0,0,39,34
5/21/2021,Each,Concentrate (Each),278339.06,5114,278339.06,0,0,5114,4639
4/9/2021,Each,Infused Beverage,39993.17,4716,39993.17,0,0,4716,2763
9/29/2019,Grams,Concentrate,14941.25,0,0,216,14941.25,216,218
5/29/2020,Each,Vape Product,367880.73,6162,367880.73,0,0,6162,5123
1/24/2022,Each,Concentrate (Each),192797.97,4104,192797.97,0,0,4104,3571
6/2/2020,Each,Infused (non-edible),9237.24,250,9237.24,0,0,250,186
5/4/2019,Each,Buds,315,21,315,0,0,21,21
7/15/2019,Each,Infused (non-edible),77876.11,1498,77876.11,0,0,1498,1239
2/1/2021,Each,Concentrate (Each),103839.24,2025,103839.24,0,0,2025,1864
9/1/2021,Grams,Infused Pre-Rolls,25639.39,0,0,843.94,25639.39,843.94,744
11/9/2019,Grams,Concentrate,23256,0,0,343.5,23256,343.5,315
