SaleDate,ProductCategoryName,UnitOfMeasureName,CountBasedTotal,DollarCountBasedTotal,WeightBasedTotal,DollarWeightBasedTotal,Quantity,TotalPrice
9/28/2022,Shake/Trim,Grams,0,0,49,194.1,49,194.1
7/19/2023,Infused (non-edible),Each,129,2754.69,0,0,129,2754.69
8/9/2019,Raw Pre-Rolls,Each,1,8,0,0,1,8
7/20/2020,Raw Pre-Rolls,Grams,0,0,5052.37,59244.18,5052.37,59244.18
11/17/2020,Raw Pre-Rolls,Grams,0,0,6214.98,73898.59,6214.98,73898.59
4/6/2023,Infused (edible),Each,5270,107112.38,0,0,5270,107112.38
3/26/2020,Vape Product,Each,1337,66737.1,0,0,1337,66737.1
10/1/2019,Suppository,Each,10,135,0,0,10,135
2/24/2023,Shake/Trim (by strain),Grams,0,0,1860.5,7487.32,1860.5,7487.32
6/12/2021,Infused Beverage,Each,1608,10182.49,0,0,1608,10182.49
6/9/2023,Raw Pre-Rolls,Grams,0,0,15026.2,112501.03,15026.2,112501.03
4/21/2023,Shake/Trim (by strain),Grams,0,0,1974,6634.12,1974,6634.12
8/4/2023,Infused (edible),Each,5247,115785.98,0,0,5247,115785.98
7/31/2022,Shake/Trim (by strain),Grams,0,0,2059,9689.32,2059,9689.32
4/25/2021,Kief,Grams,0,0,61.37,897.78,61.37,897.78
7/4/2022,Infused Pre-Rolls,Grams,0,0,476.42,8530.69,476.42,8530.69
7/26/2021,Vape Product,Each,3077,134181.16,0,0,3077,134181.16
8/2/2019,Infused (edible),Each,3416,94932.84,0,0,3416,94932.84
1/9/2021,Kief,Grams,0,0,50,1181.15,50,1181.15
5/29/2022,Concentrate (Each),Each,1205,43023.04,0,0,1205,43023.04
7/27/2020,Buds,Grams,0,0,32081.23,349251.06,32081.23,349251.06
5/11/2020,Concentrate,Grams,0,0,202,10440.26,202,10440.26
1/6/2022,Infused (edible),Each,5585,124485.35,0,0,5585,124485.35
5/19/2019,Raw Pre-Rolls,Grams,0,0,1251.69,15329.85,1251.69,15329.85
4/13/2019,Infused (non-edible),Each,97,3089.52,0,0,97,3089.52
7/28/2022,Infused Pre-Rolls,Grams,0,0,472.25,8929.85,472.25,8929.85
4/2/2023,Infused Pre-Rolls,Grams,0,0,464.01,8082.6,464.01,8082.6
6/21/2022,Raw Pre-Rolls,Grams,0,0,9360.25,91159.76,9360.25,91159.76
12/21/2018,Concentrate,Each,13,806.92,0,0,13,806.92
5/30/2019,Raw Pre-Rolls,Grams,0,0,2467.94,28712.21,2467.94,28712.21
6/7/2021,Concentrate,Grams,0,0,71.5,3461.18,71.5,3461.18
4/18/2022,Infused (edible),Each,4468,98184.54,0,0,4468,98184.54
9/17/2021,Infused Beverage,Each,1599,12078.1,0,0,1599,12078.1
11/8/2022,Vape Product,Each,3246,103880.14,0,0,3246,103880.14
8/25/2022,Concentrate (Each),Each,1448,49958.3,0,0,1448,49958.3
5/28/2022,Immature Plants,Each,36,717.41,0,0,36,717.41
9/10/2022,Infused Beverage,Each,1188,9812.46,0,0,1188,9812.46
3/16/2019,Infused (edible),Each,323,9043.06,0,0,323,9043.06
8/9/2023,Infused (non-edible),Each,114,2929.38,0,0,114,2929.38
7/12/2020,Kief,Grams,0,0,38,915.63,38,915.63
3/25/2023,Infused Pre-Rolls,Grams,0,0,537.16,10181.16,537.16,10181.16
11/3/2021,Raw Pre-Rolls,Grams,0,0,9047.1,100077.92,9047.1,100077.92
2/18/2021,Shake/Trim,Grams,0,0,336,1537.33,336,1537.33
11/27/2022,Concentrate,Grams,0,0,36,1249.94,36,1249.94
4/11/2022,Infused Pre-Rolls,Milligrams,0,0,1000,18.8,1000,18.8
2/17/2023,Concentrate (Each),Each,2060,63638.14,0,0,2060,63638.14
5/19/2023,Kief,Grams,0,0,56,886.2,56,886.2
5/4/2023,Buds,Grams,0,0,45667.3,270884.03,45667.3,270884.03
3/6/2023,Shake/Trim,Grams,0,0,546,2093.22,546,2093.22
4/30/2023,Concentrate (Each),Each,1290,42706.98,0,0,1290,42706.98
10/4/2021,Shake/Trim (by strain),Grams,0,0,1296.35,6572.51,1296.35,6572.51
5/23/2022,Infused (edible),Each,3521,83158.53,0,0,3521,83158.53
4/23/2023,Kief,Grams,0,0,34,558.64,34,558.64
4/14/2019,Infused (edible),Each,879,25532.35,0,0,879,25532.35
2/26/2022,Infused (non-edible),Each,193,6098.28,0,0,193,6098.28
8/7/2022,Vape Product,Each,2503,88139.61,0,0,2503,88139.61
8/10/2019,Concentrate (Each),Each,3104,142196.57,0,0,3104,142196.57
3/4/2021,Concentrate,Grams,0,0,366.04,17853.36,366.04,17853.36
5/13/2023,Concentrate (Bulk),Grams,0,0,4,205,4,205
7/11/2020,Concentrate (Each),Each,2017,83781.06,0,0,2017,83781.06
4/29/2022,Immature Plants,Each,4,69.9,0,0,4,69.9
3/20/2022,Raw Pre-Rolls,Grams,0,0,7134.75,71917.36,7134.75,71917.36
8/13/2021,Infused Beverage,Each,1636,12376.54,0,0,1636,12376.54
1/29/2021,Shake/Trim (by strain),Grams,0,0,1842.25,10230.7,1842.25,10230.7
2/6/2020,Concentrate,Grams,0,0,111,5365.81,111,5365.81
2/14/2023,Concentrate (Bulk),Grams,0,0,5,248.43,5,248.43
2/28/2023,Concentrate,Grams,0,0,22,766.62,22,766.62
3/10/2021,Shake/Trim (by strain),Grams,0,0,1302,7504.76,1302,7504.76
1/24/2021,Buds,Grams,0,0,30046.95,323101.01,30046.95,323101.01
6/30/2019,Infused (edible),Each,2166,51860.8,0,0,2166,51860.8
10/21/2022,Infused Pre-Rolls,Milligrams,0,0,2000,54.88,2000,54.88
9/2/2019,Raw Pre-Rolls,Grams,0,0,2317.3,24973.32,2317.3,24973.32
6/5/2020,Infused Pre-Rolls,Grams,0,0,182.5,4150.56,182.5,4150.56
5/28/2021,Shake/Trim,Grams,0,0,31,104.1,31,104.1
6/11/2022,Concentrate (Bulk),Grams,0,0,5,212.75,5,212.75
8/22/2022,Concentrate (Bulk),Grams,0,0,17,656.26,17,656.26
10/29/2021,Vape Product,Each,3933,176898.64,0,0,3933,176898.64
10/13/2022,Infused Beverage,Each,914,7167.06,0,0,914,7167.06
10/18/2020,Infused (non-edible),Each,149,4279.97,0,0,149,4279.97
1/20/2020,Vape Product,Each,822,41293.15,0,0,822,41293.15
7/9/2021,Infused (non-edible),Each,174,5936.6,0,0,174,5936.6
6/23/2021,Infused (non-edible),Each,171,5484.39,0,0,171,5484.39
10/9/2019,Infused Pre-Rolls,Grams,0,0,124.8,1392.94,124.8,1392.94
6/13/2020,Infused Pre-Rolls,Grams,0,0,249.75,5424.37,249.75,5424.37
11/29/2021,Shake/Trim (by strain),Grams,0,0,467.75,2792.7,467.75,2792.7
12/4/2021,Infused (edible),Each,5056,125608.92,0,0,5056,125608.92
4/30/2020,Concentrate (Each),Each,2151,89565.65,0,0,2151,89565.65
11/29/2022,Shake/Trim,Grams,0,0,343.3,1037.16,343.3,1037.16
6/20/2020,Kief,Grams,0,0,62.5,1148.99,62.5,1148.99
11/6/2019,Concentrate (Each),Each,1349,50505.35,0,0,1349,50505.35
2/8/2021,Kief,Grams,0,0,43,1068.45,43,1068.45
8/11/2021,Concentrate,Milligrams,0,0,600,90,600,90
4/8/2023,Buds,Grams,0,0,51010.49,316202.17,51010.49,316202.17
7/5/2020,Buds,Grams,0,0,27074.37,290874.95,27074.37,290874.95
2/6/2022,Raw Pre-Rolls,Grams,0,0,7801.9,83813.29,7801.9,83813.29
1/8/2023,Concentrate,Grams,0,0,57,1725.22,57,1725.22
7/22/2021,Concentrate (Each),Each,1364,61134.44,0,0,1364,61134.44
9/25/2019,Buds,Each,5,60,0,0,5,60
1/10/2022,Infused Pre-Rolls,Grams,0,0,172.2,3744.87,172.2,3744.87
10/11/2022,Kief,Grams,0,0,60,670.06,60,670.06
6/4/2021,Concentrate (Each),Each,1988,80462.16,0,0,1988,80462.16
3/7/2020,Shake/Trim (by strain),Grams,0,0,230,2519.22,230,2519.22
10/31/2020,Concentrate (Each),Each,1834,80646.61,0,0,1834,80646.61
2/20/2023,Shake/Trim,Grams,0,0,161,651.67,161,651.67
5/7/2021,Infused Pre-Rolls,Grams,0,0,390.3,7389.99,390.3,7389.99
1/2/2019,Buds,Each,120,1783.39,0,0,120,1783.39
9/2/2023,Concentrate (Bulk),Grams,0,0,7,261.96,7,261.96
12/23/2021,Raw Pre-Rolls,Grams,0,0,17267.91,180892.38,17267.91,180892.38
5/20/2021,Concentrate,Grams,0,0,131,6559.69,131,6559.69
6/11/2022,Raw Pre-Rolls,Grams,0,0,12379.5,108216.09,12379.5,108216.09
4/8/2022,Infused (edible),Each,5032,119627.17,0,0,5032,119627.17
4/17/2020,Infused (non-edible),Each,361,10984.87,0,0,361,10984.87
8/27/2021,Infused Pre-Rolls,Grams,0,0,202.99,4733.74,202.99,4733.74
11/25/2019,Infused (non-edible),Each,180,6439.18,0,0,180,6439.18
12/18/2019,Shake/Trim (by strain),Grams,0,0,223.5,2660.86,223.5,2660.86
1/21/2019,Infused (edible),Each,153,4026.09,0,0,153,4026.09
7/3/2019,Shake/Trim (by strain),Grams,0,0,275,3615.42,275,3615.42
4/13/2021,Shake/Trim,Grams,0,0,378,2028.34,378,2028.34
2/7/2022,Concentrate (Each),Each,1357,49142.52,0,0,1357,49142.52
4/15/2019,Infused Pre-Rolls,Each,13,767,0,0,13,767
12/28/2019,Buds,Grams,0,0,22807.29,242059.15,22807.29,242059.15
7/30/2022,Infused Beverage,Each,1363,9640.98,0,0,1363,9640.98
7/19/2019,Raw Pre-Rolls,Grams,0,0,4410.65,47253.27,4410.65,47253.27
7/28/2019,Infused (non-edible),Each,233,8531.72,0,0,233,8531.72
7/30/2020,Infused (non-edible),Each,227,6448.22,0,0,227,6448.22
8/2/2021,Buds,Grams,0,0,38979.83,392698.54,38979.83,392698.54
9/7/2020,Shake/Trim (by strain),Grams,0,0,625,3647.53,625,3647.53
2/25/2022,Infused (edible),Each,2056,44032.68,0,0,2056,44032.68
4/23/2020,Concentrate,Grams,0,0,218,11859.16,218,11859.16
12/7/2018,Concentrate,Each,23,1185.23,0,0,23,1185.23
12/13/2019,Kief,Grams,0,0,51,1231.49,51,1231.49
8/5/2021,Vape Product,Each,3463,149222.53,0,0,3463,149222.53
9/26/2022,Buds,Grams,0,0,33651.59,246270.1,33651.59,246270.1
12/6/2020,Infused Pre-Rolls,Grams,0,0,143.75,3038.74,143.75,3038.74
8/17/2021,Kief,Grams,0,0,97.19,1330,97.19,1330
9/21/2019,Infused (edible),Each,2688,79695.79,0,0,2688,79695.79
3/26/2019,Raw Pre-Rolls,Grams,0,0,28,387.29,28,387.29
9/19/2022,Vape Product,Each,2644,90706.07,0,0,2644,90706.07
10/5/2021,Infused Beverage,Each,727,5220.6,0,0,727,5220.6
4/2/2020,Shake/Trim,Grams,0,0,30,228,30,228
1/13/2022,Infused Pre-Rolls,Grams,0,0,236.28,5017.43,236.28,5017.43
3/14/2020,Shake/Trim (by strain),Grams,0,0,149,1555.54,149,1555.54
10/24/2020,Buds,Grams,0,0,37001.34,402616.98,37001.34,402616.98
7/24/2020,Raw Pre-Rolls,Grams,0,0,8983.21,105388.89,8983.21,105388.89
4/4/2019,Infused Pre-Rolls,Each,23,671.2,0,0,23,671.2
6/24/2019,Shake/Trim (by strain),Grams,0,0,58.5,677.41,58.5,677.41
9/26/2020,Infused (edible),Each,3724,121608.03,0,0,3724,121608.03
11/21/2020,Raw Pre-Rolls,Grams,0,0,8122.4,91487.27,8122.4,91487.27
12/9/2020,Infused Pre-Rolls,Grams,0,0,110.4,2139.51,110.4,2139.51
4/24/2021,Infused Pre-Rolls,Grams,0,0,291.6,6467.18,291.6,6467.18
6/13/2023,Raw Pre-Rolls,Grams,0,0,14295.85,93549.84,14295.85,93549.84
8/14/2021,Infused Pre-Rolls,Grams,0,0,229.05,4578.08,229.05,4578.08
12/18/2022,Infused Beverage,Each,1106,7506.15,0,0,1106,7506.15
3/22/2020,Vape Product,Each,907,46317.75,0,0,907,46317.75
7/24/2023,Kief,Grams,0,0,31,416.24,31,416.24
8/18/2022,Concentrate,Grams,0,0,85,2426.93,85,2426.93
8/2/2019,Infused (non-edible),Each,422,17088.07,0,0,422,17088.07
8/4/2020,Infused (non-edible),Each,274,8630.16,0,0,274,8630.16
11/14/2019,Infused (non-edible),Each,171,5034.35,0,0,171,5034.35
8/31/2023,Buds,Grams,0,0,54021.23,280683.32,54021.23,280683.32
11/30/2022,Infused Pre-Rolls,Milligrams,0,0,650,10.36,650,10.36
9/27/2020,Buds,Grams,0,0,30118.45,322020.91,30118.45,322020.91
5/30/2021,Concentrate (Each),Each,1358,56898.22,0,0,1358,56898.22
9/6/2021,Concentrate,Grams,0,0,41.5,1754.26,41.5,1754.26
8/16/2023,Kief,Grams,0,0,22,350.39,22,350.39
4/18/2021,Vape Product,Each,2755,116542.65,0,0,2755,116542.65
2/9/2023,Vape Product,Each,3262,102848.21,0,0,3262,102848.21
2/18/2022,Concentrate (Each),Each,1943,74371.84,0,0,1943,74371.84
4/6/2020,Infused (non-edible),Each,185,5865.96,0,0,185,5865.96
7/18/2021,Buds,Milligrams,0,0,15000,140.98,15000,140.98
4/10/2023,Infused (edible),Each,3946,87092.15,0,0,3946,87092.15
10/2/2022,Shake/Trim,Grams,0,0,28.3,119.46,28.3,119.46
7/17/2021,Concentrate (Each),Each,1570,67336.81,0,0,1570,67336.81
8/13/2019,Raw Pre-Rolls,Each,23,159.2,0,0,23,159.2
7/9/2023,Buds,Grams,0,0,35766.7,196742.94,35766.7,196742.94
8/8/2023,Infused (edible),Each,3854,84861.76,0,0,3854,84861.76
6/16/2021,Infused Beverage,Each,1203,8067.17,0,0,1203,8067.17
8/20/2023,Concentrate (Bulk),Grams,0,0,4.5,182.2,4.5,182.2
11/11/2020,Concentrate (Each),Each,1557,60703.8,0,0,1557,60703.8
8/29/2020,Shake/Trim (by strain),Grams,0,0,274.35,2236.76,274.35,2236.76
1/24/2021,Infused (edible),Each,2787,86588.34,0,0,2787,86588.34
11/8/2020,Kief,Grams,0,0,30,628.2,30,628.2
9/12/2020,Kief,Grams,0,0,23,491.54,23,491.54
8/2/2021,Shake/Trim,Grams,0,0,43.95,227.52,43.95,227.52
6/13/2022,Concentrate,Grams,0,0,35.5,1158.86,35.5,1158.86
8/30/2023,Vape Product,Each,4416,122453.85,0,0,4416,122453.85
1/14/2023,Immature Plants,Each,6,103.7,0,0,6,103.7
4/11/2023,Kief,Grams,0,0,35.5,560.43,35.5,560.43
11/11/2021,Concentrate,Grams,0,0,83,3129.2,83,3129.2
5/30/2021,Raw Pre-Rolls,Grams,0,0,7453.75,82041.11,7453.75,82041.11
3/22/2022,Shake/Trim,Grams,0,0,99.5,368.75,99.5,368.75
5/19/2020,Raw Pre-Rolls,Grams,0,0,6934.94,76809.63,6934.94,76809.63
3/28/2022,Infused Pre-Rolls,Grams,0,0,283.85,5960.78,283.85,5960.78
6/30/2023,Infused Beverage,Each,2512,17511.01,0,0,2512,17511.01
5/3/2022,Concentrate (Each),Each,1497,54875.62,0,0,1497,54875.62
5/11/2019,Concentrate,Grams,0,0,115.5,5712.87,115.5,5712.87
4/16/2023,Vape Product,Each,3530,102878.3,0,0,3530,102878.3
10/2/2022,Concentrate (Each),Each,1147,36765.56,0,0,1147,36765.56
7/2/2020,Kief,Grams,0,0,86.56,1608.18,86.56,1608.18
3/16/2020,Infused (edible),Each,5553,164009.52,0,0,5553,164009.52
3/27/2021,Infused (edible),Each,5051,149333.11,0,0,5051,149333.11
2/5/2021,Buds,Grams,0,0,51618.17,543815.06,51618.17,543815.06
3/14/2019,Infused (non-edible),Each,39,1488.47,0,0,39,1488.47
6/7/2023,Concentrate (Each),Each,1549,45000.8,0,0,1549,45000.8
10/30/2022,Infused Pre-Rolls,Grams,0,0,378.83,7698.01,378.83,7698.01
9/28/2020,Vape Product,Each,1980,99316.18,0,0,1980,99316.18
1/19/2021,Kief,Grams,0,0,36,862.41,36,862.41
2/11/2021,Vape Product,Each,2986,135116.02,0,0,2986,135116.02
1/22/2023,Concentrate (Each),Each,1455,46635.43,0,0,1455,46635.43
7/5/2023,Infused Pre-Rolls,Grams,0,0,530.36,9519.3,530.36,9519.3
2/12/2022,Shake/Trim,Grams,0,0,297.75,1408.58,297.75,1408.58
8/12/2023,Shake/Trim (by strain),Grams,0,0,2362,6410.28,2362,6410.28
12/17/2022,Infused Pre-Rolls,Grams,0,0,648.4,12087.21,648.4,12087.21
12/5/2022,Raw Pre-Rolls,Grams,0,0,7582.2,67615.85,7582.2,67615.85
5/22/2019,Concentrate,Grams,0,0,131,7935.11,131,7935.11
4/6/2019,Shake/Trim (by strain),Grams,0,0,54,504.4,54,504.4
2/7/2023,Infused (edible),Each,4284,92170.53,0,0,4284,92170.53
4/28/2023,Buds,Grams,0,0,56982.99,343688.03,56982.99,343688.03
6/15/2020,Buds,Grams,0,0,33717.05,368120.72,33717.05,368120.72
7/13/2021,Infused Beverage,Each,817,6588.26,0,0,817,6588.26
6/23/2022,Infused (edible),Each,4913,114360.59,0,0,4913,114360.59
1/4/2022,Raw Pre-Rolls,Grams,0,0,7162.58,79731.89,7162.58,79731.89
11/23/2020,Buds,Grams,0,0,33502.58,355888.13,33502.58,355888.13
5/17/2019,Infused (edible),Each,2300,70030.98,0,0,2300,70030.98
8/25/2021,Infused Pre-Rolls,Grams,0,0,196.54,4476.12,196.54,4476.12
8/31/2023,Concentrate (Bulk),Grams,0,0,5,185.67,5,185.67
12/30/2022,Shake/Trim,Grams,0,0,483.6,1874.99,483.6,1874.99
11/15/2022,Infused Beverage,Each,709,5558.83,0,0,709,5558.83
12/20/2019,Shake/Trim (by strain),Grams,0,0,306.5,3699.21,306.5,3699.21
7/30/2019,Infused (non-edible),Each,390,14987.41,0,0,390,14987.41
9/26/2021,Vape Product,Each,2212,99451.7,0,0,2212,99451.7
12/4/2020,Infused Pre-Rolls,Grams,0,0,207.43,4042.94,207.43,4042.94
3/10/2020,Concentrate,Grams,0,0,127.5,6779.01,127.5,6779.01
7/20/2021,Concentrate (Each),Each,1299,56034.86,0,0,1299,56034.86
7/31/2019,Raw Pre-Rolls,Grams,0,0,3458.97,36929.13,3458.97,36929.13
7/5/2019,Shake/Trim (by strain),Grams,0,0,223.75,2713.84,223.75,2713.84
11/27/2019,Infused (non-edible),Each,266,9172.89,0,0,266,9172.89
1/8/2022,Infused Pre-Rolls,Grams,0,0,258.53,6001.4,258.53,6001.4
6/2/2021,Concentrate (Each),Each,1611,66033.41,0,0,1611,66033.41
6/20/2023,Kief,Grams,0,0,26,370.28,26,370.28
9/9/2020,Shake/Trim (by strain),Grams,0,0,451,3127.1,451,3127.1
11/1/2021,Infused (edible),Each,3347,85972.3,0,0,3347,85972.3
9/7/2022,Vape Product,Each,4253,133717.36,0,0,4253,133717.36
10/29/2020,Concentrate (Each),Each,1764,70540.36,0,0,1764,70540.36
4/6/2021,Concentrate,Grams,0,0,124,5612.26,124,5612.26
8/1/2020,Infused (non-edible),Each,197,5872.55,0,0,197,5872.55
8/13/2020,Kief,Grams,0,0,43,983.92,43,983.92
4/20/2022,Raw Pre-Rolls,Grams,0,0,29727.7,256685.99,29727.7,256685.99
6/5/2023,Buds,Grams,0,0,34796.27,200257.91,34796.27,200257.91
3/9/2020,Shake/Trim (by strain),Grams,0,0,97,1102.87,97,1102.87
1/28/2023,Concentrate,Grams,0,0,46,1656.77,46,1656.77
4/19/2020,Infused (non-edible),Each,202,6545.26,0,0,202,6545.26
5/28/2019,Infused (edible),Each,1472,46905.29,0,0,1472,46905.29
5/5/2021,Infused Pre-Rolls,Grams,0,0,279.8,5561.26,279.8,5561.26
4/17/2019,Infused Pre-Rolls,Each,2,112.1,0,0,2,112.1
4/25/2021,Shake/Trim,Grams,0,0,224,930.25,224,930.25
2/5/2022,Concentrate (Each),Each,2036,74477.52,0,0,2036,74477.52
12/8/2020,Kief,Grams,0,0,36,777,36,777
8/28/2020,Buds,Grams,0,0,47189.5,515154.65,47189.5,515154.65
5/21/2020,Raw Pre-Rolls,Grams,0,0,7345.2,85832.91,7345.2,85832.91
12/3/2022,Raw Pre-Rolls,Grams,0,0,9958.85,82869.96,9958.85,82869.96
5/17/2019,Infused Pre-Rolls,Grams,0,0,122,1489.01,122,1489.01
5/6/2022,Shake/Trim (by strain),Grams,0,0,1626.45,8129.38,1626.45,8129.38
5/20/2019,Concentrate,Grams,0,0,97,5415.83,97,5415.83
3/18/2020,Infused (edible),Each,4179,127262.68,0,0,4179,127262.68
3/1/2022,Concentrate (Bulk),Grams,0,0,0.5,36,0.5,36
6/15/2022,Concentrate,Grams,0,0,83,2811.57,83,2811.57
7/3/2020,Buds,Grams,0,0,58336.75,617113.09,58336.75,617113.09
8/27/2022,Infused (non-edible),Each,127,3193.61,0,0,127,3193.61
5/31/2022,Infused (non-edible),Each,110,3045.83,0,0,110,3045.83
4/11/2019,Concentrate (Each),Each,1630,74419.78,0,0,1630,74419.78
4/25/2023,Kief,Grams,0,0,37,535.2,37,535.2
4/10/2022,Suppository,Each,1,65,0,0,1,65
2/2/2021,Kief,Grams,0,0,27,588.63,27,588.63
6/28/2023,Infused Beverage,Each,1160,8526.58,0,0,1160,8526.58
6/1/2021,Raw Pre-Rolls,Grams,0,0,7972.7,89219.9,7972.7,89219.9
9/19/2022,Shake/Trim (by strain),Grams,0,0,1391.1,5923.96,1391.1,5923.96
4/14/2023,Vape Product,Each,5343,154079.55,0,0,5343,154079.55
3/29/2021,Infused (edible),Each,5091,147270.64,0,0,5091,147270.64
2/19/2023,Infused (non-edible),Each,107,3036.78,0,0,107,3036.78
4/10/2023,Buds,Grams,0,0,36682.73,230323.48,36682.73,230323.48
2/5/2023,Infused (edible),Each,3899,87859.56,0,0,3899,87859.56
1/9/2023,Shake/Trim (by strain),Grams,0,0,968,4147.12,968,4147.12
1/18/2021,Buds,Grams,0,0,32682.31,352998.62,32682.31,352998.62
3/20/2023,Concentrate,Milligrams,0,0,1000,42,1000,42
2/10/2022,Shake/Trim,Grams,0,0,280.75,1217.8,280.75,1217.8
8/28/2023,Vape Product,Each,2842,84668.62,0,0,2842,84668.62
5/9/2019,Concentrate,Grams,0,0,72.5,4510.3,72.5,4510.3
8/7/2023,Concentrate (Each),Each,951,29218.2,0,0,951,29218.2
5/2/2023,Infused (non-edible),Each,109,3033.23,0,0,109,3033.23
2/13/2021,Vape Product,Each,3395,162593.03,0,0,3395,162593.03
7/23/2022,Concentrate,Milligrams,0,0,1000,27.59,1000,27.59
6/10/2023,Shake/Trim (by strain),Grams,0,0,2944.5,8018.89,2944.5,8018.89
6/18/2020,Kief,Grams,0,0,33.5,645.13,33.5,645.13
11/9/2021,Concentrate,Grams,0,0,27,1031.07,27,1031.07
3/24/2022,Shake/Trim,Grams,0,0,35,146.65,35,146.65
9/30/2020,Vape Product,Each,2476,116823.17,0,0,2476,116823.17
3/28/2023,Concentrate,Milligrams,0,0,1000,37.8,1000,37.8
2/21/2023,Infused Beverage,Each,746,5881.97,0,0,746,5881.97
8/7/2023,Raw Pre-Rolls,Grams,0,0,9536.75,71547.15,9536.75,71547.15
7/21/2023,Kief,Grams,0,0,27,501.67,27,501.67
12/9/2020,Concentrate (Each),Each,1621,66153.11,0,0,1621,66153.11
5/30/2021,Infused Pre-Rolls,Grams,0,0,164.85,3010.1,164.85,3010.1
6/12/2023,Infused (edible),Each,3955,86651.07,0,0,3955,86651.07
7/29/2022,Shake/Trim,Grams,0,0,266.6,1235.21,266.6,1235.21
5/24/2020,Vape Product,Each,1883,92337.91,0,0,1883,92337.91
6/20/2021,Vape Product,Each,2154,98208.06,0,0,2154,98208.06
1/30/2020,Shake/Trim (by strain),Grams,0,0,252,2478.2,252,2478.2
6/9/2019,Raw Pre-Rolls,Each,24,574.04,0,0,24,574.04
4/19/2019,Raw Pre-Rolls,Each,66,1286,0,0,66,1286
10/17/2019,Infused (non-edible),Each,224,6072.39,0,0,224,6072.39
11/13/2020,Kief,Grams,0,0,43,981.88,43,981.88
9/15/2020,Kief,Grams,0,0,25,523.98,25,523.98
5/19/2023,Immature Plants,Each,41,1010,0,0,41,1010
10/2/2020,Buds,Grams,0,0,52638.85,573825.17,52638.85,573825.17
7/4/2023,Buds,Grams,0,0,32233.7,193955.05,32233.7,193955.05
8/14/2021,Concentrate (Each),Each,1595,70390.33,0,0,1595,70390.33
2/18/2022,Infused Pre-Rolls,Grams,0,0,473.99,10038.35,473.99,10038.35
7/17/2021,Infused Pre-Rolls,Grams,0,0,202.1,4120.65,202.1,4120.65
9/7/2019,Infused (non-edible),Each,422,15317.74,0,0,422,15317.74
11/11/2020,Infused Pre-Rolls,Grams,0,0,158.95,3204.54,158.95,3204.54
9/26/2019,Concentrate,Grams,0,0,113.5,5592.2,113.5,5592.2
1/23/2021,Raw Pre-Rolls,Grams,0,0,8299.07,96537.31,8299.07,96537.31
4/24/2021,Concentrate (Each),Each,1578,66042.17,0,0,1578,66042.17
4/9/2023,Raw Pre-Rolls,Grams,0,0,6720.8,53517.87,6720.8,53517.87
9/25/2020,Raw Pre-Rolls,Grams,0,0,9438.25,109181.57,9438.25,109181.57
11/20/2020,Infused (edible),Each,4551,142116.8,0,0,4551,142116.8
8/11/2023,Kief,Grams,0,0,41,513.92,41,513.92
7/7/2020,Infused (non-edible),Each,208,6763.41,0,0,208,6763.41
8/28/2023,Buds,Grams,0,0,35113.43,190461.29,35113.43,190461.29
7/23/2020,Infused (edible),Each,4146,135002.01,0,0,4146,135002.01
7/5/2021,Concentrate,Grams,0,0,65.5,2928.1,65.5,2928.1
10/4/2020,Shake/Trim (by strain),Grams,0,0,854,5173.11,854,5173.11
4/14/2021,Infused Beverage,Each,796,6183.68,0,0,796,6183.68
2/15/2020,Shake/Trim (by strain),Grams,0,0,306.14,3247.79,306.14,3247.79
5/12/2020,Infused (non-edible),Each,233,7822.27,0,0,233,7822.27
10/4/2021,Shake/Trim,Grams,0,0,247.1,1259.51,247.1,1259.51
10/22/2022,Concentrate,Grams,0,0,61.08,2359.89,61.08,2359.89
1/13/2022,Concentrate (Each),Each,1606,60791.04,0,0,1606,60791.04
12/6/2022,Vape Product,Each,3738,114481.36,0,0,3738,114481.36
10/27/2020,Buds,Grams,0,0,31382.11,340445.24,31382.11,340445.24
5/27/2019,Shake/Trim (by strain),Grams,0,0,32,361,32,361
3/4/2019,Buds,Each,45,667.79,0,0,45,667.79
9/10/2022,Infused (non-edible),Each,109,2893.01,0,0,109,2893.01
8/20/2023,Shake/Trim,Grams,0,0,615,2164.94,615,2164.94
10/17/2021,Raw Pre-Rolls,Grams,0,0,7534.85,82543.72,7534.85,82543.72
5/16/2023,Infused (non-edible),Each,98,2941.78,0,0,98,2941.78
2/5/2022,Buds,Grams,0,0,45264.7,425500.22,45264.7,425500.22
6/29/2020,Concentrate,Grams,0,0,191.5,9794.73,191.5,9794.73
8/11/2022,Raw Pre-Rolls,Grams,0,0,13246.65,116462.6,13246.65,116462.6
10/14/2022,Infused (edible),Each,5162,122987.78,0,0,5162,122987.78
4/7/2022,Kief,Grams,0,0,37.5,712.08,37.5,712.08
2/22/2022,Kief,Grams,0,0,26,523.55,26,523.55
4/18/2022,Shake/Trim (by strain),Grams,0,0,1809.4,8919.35,1809.4,8919.35
2/1/2023,Infused (non-edible),Each,113,2800.65,0,0,113,2800.65
11/21/2018,Infused (edible),Each,303,6621.41,0,0,303,6621.41
5/16/2019,Kief,Grams,0,0,18,409,18,409
3/28/2019,Concentrate (Each),Each,622,29546.69,0,0,622,29546.69
12/3/2021,Infused Beverage,Each,1272,10078,0,0,1272,10078
6/15/2022,Concentrate,Milligrams,0,0,1000,41.6,1000,41.6
